#CODE;RUSSIAN;x
CHAR_EDUCATED_LOG;§Y$NAME$§! достиг[From.GetNoneE] совершеннолетия. Теперь $PRONOUN$ §Y$TRAIT$§!;x #ПРОВЕРИТЬ!
BASE_TROOP_VALUE;Базовый размер ополчения: $VALUE$;x
MODIFIED_TROOP_VALUE;Общий размер ополчения: §Y$VALUE$§!;x
BASE_TROOP_VALUE_TYPE;Баз. $TYPE$: $VALUE$;x
FINAL_TROOP_VALUE_TYPE;Общ. $TYPE$: $VALUE$;x
FINAL_TROOP_VALUE_TYPE_TOTAL;Общ. $TYPE$ основывается на размере ополчения ($LEVY$): §Y$VALUE$§!;x
EVTDESC70032;Однажды, на турнире мое внимание привлекли два рыцаря. Они поспорили по пустяку и готовы были сражаться каждый за свою честь. Было ясно, что кровопролития можно избежать, но, на мою попытку разрешить спор и примирить их, они ответили, что только один останется в живых после этой дуэли.;x
stop_commerce;Торговля на Церковных Площадях прекращена;x
prima_noctae;Prima Noctae;x
peasants_forbidden_sale;Крестьянам запрещено продавать товары в пределах городских стен;x
clergy_extra_tithe;Церковь собирает дополнительный налог с вольных крестьян;x
LAW_CHANGE_NO_CIVIL_WAR;Гражданской войны нет;x
c_carcassonne_adj;Каркассон[];x
EVTDESC77000;Рыба! Свежая рыба! Подходи за овощами, только с грядки! Свежие фрукты!\n[Root.County.GetAdjective]ские священники не довольны прилавками и повозками торговцев на Церковных площадях и требуют прогнать их.;x
EVTOPTA77000;Даю согласие.;x
EVTOPTB77000;Они безобидны, пусть торгуют.;x
EVTDESC77001;[Root.County.GetAdjective]ские горожане утверждают, что светские законы важнее церковных, а духовенство утверждает обратное. Как же быть?;x
EVTOPTA77001;Горожане правы.;x
EVTOPTB77001;Законы должны быть равны.;x
EVTDESC77002;В округе [Root.GetName] вспыхнул спор между феодалами и их подневольными крестьянами. Причиной спора стало древнее право феодала на Prima Noctae или "первую ночь". Феодалы утверждают, что имеют право забрать невинность у дочерей своих слуг, а подданные протестуют против этого "варварства".;x
EVTOPTA77002;Пусть дворяне позабавятся.;x
EVTOPTB77002;В моих владениях такого не будет. Запретить!;x
EVTDESC77003;Люди приходят с козой или свиньей на продажу, некоторые тащат корзину овощей, а другие везут целые повозки с барахлом. Крестьяне с окрестных ферм продают свои товары в городе, но местные купцы протестуют и требуют запрета.;x
EVTOPTA77003;От крестьян одни проблемы. Не пускайте их в город!;x
EVTOPTB77003;Изобилие всегда на пользу. Пусть торгуют в городе;x
EVTDESC77004;Предметом спора стал лес, поделенный между Церковью и местными дворянами. Дворяне жалуются, что пол-леса это слишком мало для охоты, и когда добыча уходит от облавы на церковную половину, охоту приходится прекращать. Они спрашивают разрешения охотиться на половине, принадлежащей Церкви.;x
EVTOPTA77004;То же мне проблема. Пусть охотятся на церковной земле.;x
EVTOPTB77004;Оставайтесь на своей половине!;x
EVTDESC77005;Духовенство недовольно собранной десятиной. Они требуют права собрать налог с крестьян и ремесленников ещё раз. Если разрешить, это удвоит их сбор, но рабочий люд наверняка не обрадуется этому.;x
EVTOPTA77005;Десятину еще раз? Да пожалуйста!;x
EVTOPTB77005;Я не допущу, чтобы крестьяне голодали!;x
